Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
20.9218,1417552.5961,948293.2270262796,469259.3690737204
20.9718,1393186.4203,942311.2284022211,450875.191897779
21.0218,1367830.7972,936257.908202895,431572.88899710495
21.0718,1342909.1428,930133.0637374404,412776.07906255964
21.1218,1314748.4632,923936.4925229051,390811.970677095
21.1718,1285435.169,917667.9922817927,367767.1767182073
21.2218,1258531.9698,911327.360939642,347204.60886035813
21.2718,1227374.2716,904914.3966226359,322459.8749773642
21.3218,1201619.8956,898428.8976552547,303190.99794474524
21.3718,1173984.3204,891870.6625579544,282113.65784204565
21.4218,1151435.6954,885239.4900448788,266196.2053551213
21.4718,1128953.7208,878535.1790216062,250418.5417783938
21.5218,1105580.2706,871757.528582924,233822.74201707589
21.5718,1083062.9454,864906.3380106385,218156.6073893616
21.6218,1059434.5196,857981.4067714065,201453.11282859347
21.6718,1034489.5186,850982.5345146153,183506.98408538464
21.7218,1010935.0186,843909.5210702638,167025.49752973614
21.7718,990004.943399998,836762.1664469028,153242.77695309522
21.8218,968505.267599999,829540.2708295775,138964.9967704215
21.8718,945116.919999999,822243.6345778219,122873.28542217705
21.9218,927095.968799999,814872.0582236615,112223.91057633748
21.9718,908293.093799999,807425.3424696489,100867.75133035006
22.0218,889194.244199999,799903.288186938,89290.95601306099
22.0718,872989.719799999,792305.6964133629,80684.02338663617
22.1218,853345.293999999,784632.3683515601,68712.92564843886
22.1718,839133.743199999,776883.1053671115,62250.63783288747
22.2218,823899.119199999,769057.7089867094,54841.410213289666
22.2718,809361.392599999,761155.9808963467,48205.41170365224
22.3218,793132.268599999,753177.7229395327,39954.545660466305
22.3718,777553.719799999,745122.7371155391,32430.982684459887
22.4218,758471.119199999,736990.8255776549,21480.29362234415
22.4718,745209.568399999,728781.790631481,16427.777768518077
22.5218,728816.168999999,720495.434733232,8320.734266766929
22.5718,716345.018599999,712131.5604880722,4213.458111926797
22.6218,701987.294,703689.9706484689,-1702.6766484689433
22.6718,689869.494199999,695170.4681125721,-5300.97391257307
22.7218,676726.4444,686572.8559226035,-9846.411522603477
22.7718,666065.374699999,677896.9372632792,-11831.562563280226
22.8218,651892.344899999,669142.5154602537,-17250.170560254715
22.8718,635843.7573,660309.3939785706,-24465.636678570532
22.9218,625016.5581,651397.3764211466,-26380.818321146537
22.9718,611602.3579,642406.2665272737,-30803.908627273748
23.0218,598493.8091,633335.8681711345,-34842.05907113454
23.0718,586020.5327,624185.9853603402,-38165.452660340234
23.1218,576545.983399999,614956.422234491,-38410.438834492
23.1718,565281.657199999,605646.9830637528,-40365.325863753795
23.2218,552200.609399999,596257.4722474469,-44056.86284744786
23.2718,541375.358399999,586787.6943126665,-45412.335912667564
23.3218,531993.058099999,577237.4539129063,-45244.39581290737
23.3718,521581.808599999,567606.5558267101,-46024.74722671107
23.4218,511592.407699999,557894.8049563346,-46302.39725633565
23.4718,503750.684099999,548102.0063264379,-44351.322226438904
23.5218,495658.959499999,538227.9650827707,-42569.00558277167
23.5718,486445.358899999,528272.4864908955,-41827.1275908965
23.6218,476317.608899999,518235.37593491934,-41917.76703492034
23.6718,468114.133799999,508116.43891624315,-40002.305116244126
23.7218,459625.807599999,497915.4810523223,-38289.6734523233
23.7718,453424.358899999,487632.3080754485,-34207.949175449496
23.8218,445612.133799999,477266.725831544,-31654.592031545006
23.8718,437691.358399999,466818.5402789712,-29127.181878972217
23.9218,431733.483899999,456287.5574873574,-24554.073587358405
23.9718,425037.958999999,445673.5836364385,-20635.62463643949
24.0218,418327.558599999,434976.425014907,-16648.86641490803
24.0718,413643.459,424195.88801928423,-10552.42901928426
